8587707,damage,Peanutmage,114,180616658,Mage-Fire,402746,55342.,1,184696,133884,318580,,,17,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
8589098,damage,Klejnotnilu,5,182929355,DeathKnight-Blood,402746,55233.195181.180612.219788.,1,216743,54050,270793,,,17,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
8590464,damage,Kryxoria,79,182687721,Priest-Holy,402746,401187.403295.375342.410231.,1,265485,53095,318580,,,17,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
8606268,damage,Pepko,91,178016999,Paladin-Retribution,402746,31884.385126.,1,205211,113369,318580,,,17,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
8606986,damage,Klejnotnilu,5,182929355,DeathKnight-Blood,402746,55233.195181.81256.219809.180612.219788.403275.,1,245026,63589,318580,9965,,17,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
8608945,damage,Pazuzell,73,140773839,DemonHunter-Vengeance,402746,391166.391171.974.247456.207771.,1,103224,64986,168210,,7,17,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
8611483,damage,Owsianko,107,180528313,DeathKnight-Unholy,402746,,1,273059,45521,318580,,,17,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
8736536,damage,Klejnotnilu,5,182929355,DeathKnight-Blood,402746,401187.195181.360827.180612.219788.48707.,1,0,98482,318580,220098,,18,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
8737953,damage,Klejnotnilu,5,182929355,DeathKnight-Blood,402746,55233.195181.360827.180612.219788.48707.,1,0,95134,318580,223446,,18,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
8738645,damage,Klejnotnilu,5,182929355,DeathKnight-Blood,402746,55233.195181.360827.180612.219788.48707.,1,126950,95134,318580,96496,,18,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
8738851,damage,Pazuzell,73,140773839,DemonHunter-Vengeance,402746,391166.391171.360827.396092.974.247456.,1,164221,103387,267608,,7,18,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
8739087,damage,Kryxoria,79,182687721,Priest-Holy,402746,401187.414133.410231.371172.586.,1,235012,82630,318580,938,,18,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
8769619,damage,Klejnotnilu,5,182929355,DeathKnight-Blood,402746,55233.195181.360827.180612.219788.,1,223446,95134,318580,,,18,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
8789824,damage,Catherinee,103,180636202,Monk-Windwalker,402746,,1,196104,122476,318580,,,18,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
8789848,damage,Pazuzell,73,140773839,DemonHunter-Vengeance,402746,391166.360827.396092.258920.974.247456.207771.,1,103121,49797,152918,,7,18,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
8790898,damage,Catherinee,103,180636202,Monk-Windwalker,402746,,1,196104,122476,318580,,,18,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
9313252,damage,Klejnotnilu,5,182929355,DeathKnight-Blood,402746,401187.195181.180612.219788.,1,254572,64008,318580,,,19,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
9606348,damage,Prohus,78,181500240,Evoker-Augmentation,402746,401187.410231.,1,246111,72469,318580,,,20,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
9606755,damage,Klejnotnilu,5,182929355,DeathKnight-Blood,402746,195181.55233.360827.180612.219788.48707.,1,0,63589,318580,254991,,20,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
9635654,damage,Shlauffu,88,182304349,Priest-Shadow,402746,401187.403295.,1,246745,71835,318580,,,20,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
9637866,damage,Shlauffu,88,182304349,Priest-Shadow,402746,401187.,1,246746,71834,318580,,,20,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
9637962,damage,Pazuzell,73,140773839,DemonHunter-Vengeance,402746,401187.414133.391166.203981.391171.247456.207771.,1,102337,60791,168210,5082,7,20,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
9660427,damage,Màmbà,76,183169964,Paladin-Holy,402746,410231.385126.375342.396092.498.,1,183993,134587,318580,,,20,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
10125420,damage,Màmbà,76,183169964,Paladin-Holy,402746,31884.410231.385126.,1,233890,84690,318580,,,21,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
10125420,damage,Pazuzell,73,140773839,DemonHunter-Vengeance,402746,391166.203981.391171.258920.247456.207771.,1,117067,66435,183502,,7,21,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
10125420,damage,Pepko,91,178016999,Paladin-Retribution,402746,385126.,1,206966,111614,318580,,,21,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
10548662,damage,Klejnotnilu,5,182929355,DeathKnight-Blood,402746,195181.360827.180612.219788.48707.,1,0,54051,270793,216742,,22,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
10577313,damage,Klejnotnilu,5,182929355,DeathKnight-Blood,402746,401187.195181.55233.360827.180612.219788.,1,212612,58181,270793,,,22,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
10578009,damage,Qquo,70,165177271,Priest-Shadow,402746,396092.347901.,1,263749,54831,318580,,,22,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
10919364,damage,Klejnotnilu,5,182929355,DeathKnight-Blood,402746,195181.360827.180612.219788.48707.,1,0,63588,318580,254992,,23,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
10919364,damage,Pazuzell,73,140773839,DemonHunter-Vengeance,402746,391166.203819.391171.360827.396092.258920.974.247456.207771.,1,100666,59898,160564,,7,23,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
10945389,damage,Shlauffu,88,182304349,Priest-Shadow,402746,19236.,1,245851,72729,318580,,,23,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
10945434,damage,Bärman,77,181432362,Warrior-Fury,402746,,1,232266,86314,318580,,,23,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
10947186,damage,Prohus,78,181500240,Evoker-Augmentation,402746,410231.,1,253579,65001,318580,,,23,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
3009142,damage,Klejnotnilu,5,182929355,DeathKnight-Blood,402746,195181.180612.219788.48707.,1,0,55433,262670,207237,,5,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
3011270,damage,Shlauffu,88,182304349,Priest-Shadow,402746,401187.374000.,1,236584,71986,309023,453,,5,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
3033812,damage,Kryxoria,79,182687721,Priest-Holy,402746,410231.265144.396092.,1,259114,49909,309023,,,5,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
3037026,damage,Pazuzell,73,140773839,DemonHunter-Vengeance,402746,391166.203981.212084.391171.187827.258920.247456.207771.,1,116203,61794,177997,,,5,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
3038587,damage,Klejnotnilu,5,182929355,DeathKnight-Blood,402746,195181.55233.360827.219788.,1,247341,61682,309023,,,5,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
3039821,damage,Arathil,81,150634218,Warlock-Affliction,402746,401187.403295.,1,256499,52524,309023,,,5,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
3040632,damage,Owsianko,107,180528313,DeathKnight-Unholy,402746,,1,221385,41285,262670,,,5,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
3040632,damage,Pepko,91,178016999,Paladin-Retribution,402746,401187.385126.,1,200724,108299,309023,,,5,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
3040892,damage,Klejnotnilu,5,182929355,DeathKnight-Blood,402746,195181.55233.360827.180612.219788.,1,247342,61681,309023,,,5,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
3055837,damage,Pazuzell,73,140773839,DemonHunter-Vengeance,402746,391166.974.247456.207771.,1,90025,43473,133498,,,5,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
3055864,damage,Nugera,74,181593749,Evoker-Augmentation,402746,401187.410231.,1,262624,46399,309023,,,5,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
3055864,damage,Prohus,78,181500240,Evoker-Augmentation,402746,401187.410231.,1,228543,80480,309023,,,5,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
3058823,damage,Gunqer,86,118902570,Druid-Restoration,402746,401187.410231.,1,235097,73926,309023,,,5,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
3058823,damage,Peanutmage,114,180616658,Mage-Fire,402746,401187.,1,233274,75749,309023,,,5,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
3058935,damage,Klejnotnilu,5,182929355,DeathKnight-Blood,402746,195181.81256.360827.180612.219788.,1,247341,61682,309023,,,5,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
3595209,damage,Meeow,72,143983765,Druid-Feral,402746,,1,183280,83808,318580,51492,,6,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
3595209,damage,Pazuzell,73,140773839,DemonHunter-Vengeance,402746,391166.203819.203981.258920.974.247456.207771.,1,113434,54776,168210,,7,6,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
3595636,damage,Klejnotnilu,5,182929355,DeathKnight-Blood,402746,195181.81256.360827.180612.219788.,1,216742,54051,270793,,,6,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
3597754,damage,Cebulaczyna,156,121577266,Hunter-Marksmanship,402746,396092.288613.,1,237043,81537,318580,,6,6,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
3597786,damage,Cebulaczyna,156,121577266,Hunter-Marksmanship,402746,396092.288613.,1,237042,81538,318580,,6,6,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
3598192,damage,Klejnotnilu,5,182929355,DeathKnight-Blood,402746,195181.360827.180612.219788.,1,216743,54050,270793,,,6,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
3598437,damage,Cebulaczyna,156,121577266,Hunter-Marksmanship,402746,288613.,1,16963,81538,318580,,6,6,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
3623378,damage,Bärman,77,181432362,Warrior-Fury,402746,396092.,1,232266,86314,318580,,,6,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
3623379,damage,Pazuzell,73,140773839,DemonHunter-Vengeance,402746,391166.203819.203981.391171.247456.,1,204385,88709,293094,,7,6,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
3623379,damage,Klejnotnilu,5,182929355,DeathKnight-Blood,402746,55233.195181.360827.219788.,1,251349,67231,318580,,,6,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
3626531,damage,Prohus,78,181500240,Evoker-Augmentation,402746,401187.,1,0,62855,318580,255725,,6,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
3627426,damage,Shlauffu,88,182304349,Priest-Shadow,402746,401187.,1,243994,74586,318580,,,6,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
3628160,damage,Arathil,81,150634218,Warlock-Affliction,402746,401187.,1,235369,83211,318580,,,6,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
3628160,damage,Kryxoria,79,182687721,Priest-Holy,402746,410231.,1,267127,51453,318580,,,6,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
3628439,damage,Klejnotnilu,5,182929355,DeathKnight-Blood,402746,401187.55233.195181.360827.180612.219788.,1,254572,64008,318580,,,6,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
3645247,damage,Klejnotnilu,5,182929355,DeathKnight-Blood,402746,195181.81256.360827.180612.219788.48707.,1,0,68688,318580,249892,,6,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
3859739,damage,Klejnotnilu,5,182929355,DeathKnight-Blood,402746,401187.195181.360827.180612.219788.48707.,1,0,67409,318580,251171,,7,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
3887431,damage,Pazuzell,73,140773839,DemonHunter-Vengeance,402746,391166.203981.391171.187827.258920.207771.,1,124788,66360,191148,,7,7,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
3889489,damage,Màmbà,76,183169964,Paladin-Holy,402746,31884.410231.385126.375342.,1,230965,87615,318580,,,7,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
3890552,damage,Pazuzell,73,140773839,DemonHunter-Vengeance,402746,391166.203981.391171.187827.258920.247456.207771.,1,123746,59756,183502,,7,7,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
3912615,damage,Gunqer,86,118902570,Druid-Restoration,402746,20707.,1,233527,75836,318580,,,7,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
4442130,damage,Màmbà,76,183169964,Paladin-Holy,402746,401187.375342.410231.385126.,1,233537,85043,318580,,,8,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
4442528,damage,Màmbà,76,183169964,Paladin-Holy,402746,401187.375342.410231.385126.,1,233414,85043,318580,,,8,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
4443460,damage,Klejnotnilu,5,182929355,DeathKnight-Blood,402746,360827.55233.195181.180612.219788.48707.,1,0,63589,318580,254991,,8,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
4444797,damage,Pepko,91,178016999,Paladin-Retribution,402746,31884.385126.,1,210474,108106,318580,,,8,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
4444797,damage,Klejnotnilu,5,182929355,DeathKnight-Blood,402746,360827.55233.195181.180612.219788.48707.,1,0,54050,270793,216743,,8,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
4444797,damage,Catherinee,103,180636202,Monk-Windwalker,402746,401187.,1,226334,92246,318580,,,8,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
4445460,damage,Nugera,74,181593749,Evoker-Augmentation,402746,410231.,1,258627,59953,318580,,,8,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
4469879,damage,Klejnotnilu,5,182929355,DeathKnight-Blood,402746,360827.55233.195181.180612.219788.,1,254991,63589,318580,,,8,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
4471746,damage,Klejnotnilu,5,182929355,DeathKnight-Blood,402746,360827.55233.195181.180612.219788.,1,254991,63589,318580,,,8,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
4471958,damage,Arathil,81,150634218,Warlock-Affliction,402746,396092.,1,192513,52613,318580,,,8,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
4473023,damage,Màmbà,76,183169964,Paladin-Holy,402746,410231.385126.,1,237618,80962,318580,,,8,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
4473489,damage,Màmbà,76,183169964,Paladin-Holy,402746,385126.,1,33968,80962,318580,203650,,8,4cMq2CrTR7KFaPVD,2685,Scalecommander Sarkareth,5,3,False,28/09/23
7646416,damage,Cebulaczyna,207,121577266,Hunter-Marksmanship,402746,392956.,1,256079,62501,318580,,6,13,7h1LjD63q9AQWfcw,2685,Scalecommander Sarkareth,5,3,False,13/09/23
7649442,damage,Pepko,218,178016999,Paladin-Retribution,402746,385126.31884.396092.,1,75513,107702,318580,,,13,7h1LjD63q9AQWfcw,2685,Scalecommander Sarkareth,5,3,False,13/09/23
7820571,damage,Owsianko,213,180528313,DeathKnight-Blood,402746,180612.195181.55233.207203.219788.,1,201304,63229,270793,6260,,14,7h1LjD63q9AQWfcw,2685,Scalecommander Sarkareth,5,3,False,13/09/23
7820571,damage,Pazuzell,4,140773839,DemonHunter-Vengeance,402746,391166.391171.974.258920.247456.207771.,1,108896,74606,183502,,,14,7h1LjD63q9AQWfcw,2685,Scalecommander Sarkareth,5,3,False,13/09/23
7850931,damage,Owsianko,213,180528313,DeathKnight-Blood,402746,180612.195181.55233.207203.219788.,1,229594,74388,318580,14598,,14,7h1LjD63q9AQWfcw,2685,Scalecommander Sarkareth,5,3,False,13/09/23
7851595,damage,Pazuzell,4,140773839,DemonHunter-Vengeance,402746,203981.391166.391171.974.258920.247456.207771.,1,102013,66197,168210,,,14,7h1LjD63q9AQWfcw,2685,Scalecommander Sarkareth,5,3,False,13/09/23
7871463,damage,Nugera,243,181593749,Evoker-Augmentation,402746,374348.396092.,1,268803,49777,318580,,,14,7h1LjD63q9AQWfcw,2685,Scalecommander Sarkareth,5,3,False,13/09/23
8422546,damage,Kryxoria,214,182687721,Priest-Holy,402746,410231.,1,243215,51432,318580,23933,,17,7h1LjD63q9AQWfcw,2685,Scalecommander Sarkareth,5,3,False,13/09/23
8424395,damage,Cebulaczyna,207,121577266,Hunter-Marksmanship,402746,396092.288613.,1,248947,69633,318580,,6,17,7h1LjD63q9AQWfcw,2685,Scalecommander Sarkareth,5,3,False,13/09/23
8426362,damage,Pazuzell,4,140773839,DemonHunter-Vengeance,402746,203981.391166.391171.974.203819.247456.207771.,1,97450,63114,160564,,,17,7h1LjD63q9AQWfcw,2685,Scalecommander Sarkareth,5,3,False,13/09/23
8426362,damage,Owsianko,213,180528313,DeathKnight-Blood,402746,180612.195181.55233.219788.,1,207564,63229,270793,,,17,7h1LjD63q9AQWfcw,2685,Scalecommander Sarkareth,5,3,False,13/09/23
8476874,damage,Pepko,218,178016999,Paladin-Retribution,402746,385126.31884.,1,210878,107702,318580,,,17,7h1LjD63q9AQWfcw,2685,Scalecommander Sarkareth,5,3,False,13/09/23
8760026,damage,Owsianko,213,180528313,DeathKnight-Blood,402746,180612.401187.195181.207203.219788.,1,215660,82274,318580,20646,,18,7h1LjD63q9AQWfcw,2685,Scalecommander Sarkareth,5,3,False,13/09/23
8785428,damage,Pazuzell,4,140773839,DemonHunter-Vengeance,402746,391166.203819.258920.247456.,1,189582,78026,267608,,,18,7h1LjD63q9AQWfcw,2685,Scalecommander Sarkareth,5,3,False,13/09/23
8908007,damage,Kryxoria,214,182687721,Priest-Holy,402746,410231.,1,267149,51431,318580,,,19,7h1LjD63q9AQWfcw,2685,Scalecommander Sarkareth,5,3,False,13/09/23
8908007,damage,Lorellion,244,182995854,Paladin-Holy,402746,385126.,1,219263,99317,318580,,,19,7h1LjD63q9AQWfcw,2685,Scalecommander Sarkareth,5,3,False,13/09/23
8908007,damage,Catherinee,228,180636202,Monk-Windwalker,402746,401187.,1,231767,86813,318580,,,19,7h1LjD63q9AQWfcw,2685,Scalecommander Sarkareth,5,3,False,13/09/23
8909978,damage,Wajpcieto,251,162459010,Shaman-Enhancement,402746,401187.,1,251998,66582,318580,,,19,7h1LjD63q9AQWfcw,2685,Scalecommander Sarkareth,5,3,False,13/09/23
8909978,damage,Pazuzell,4,140773839,DemonHunter-Vengeance,402746,391171.391166.974.258920.247456.207771.,1,90747,62171,152918,,,19,7h1LjD63q9AQWfcw,2685,Scalecommander Sarkareth,5,3,False,13/09/23
8910794,damage,Pazuzell,4,140773839,DemonHunter-Vengeance,402746,391171.203981.391166.974.258920.247456.207771.,1,91778,61140,152918,,,19,7h1LjD63q9AQWfcw,2685,Scalecommander Sarkareth,5,3,False,13/09/23
